unique_id,second_unique_id,score
3211167014208589976,-3988378635212457670,-425.695
3211167014208589976,-1269931802774652026,-437.601
3211167014208589976,8729198669139471579,-422.721
3211167014208589976,-551634570514840180,-467.095
3211167014208589976,-6899001202539983799,-257.028
3211167014208589976,6701977404000280641,-430.519
3211167014208589976,-1660016348269225692,-391.091
3211167014208589976,-1416641310641414825,-460.397
3211167014208589976,3917965840465455612,-444.449
3211167014208589976,2207922032865882575,-434.943
3211167014208589976,-8667086051145763462,-425.583
3211167014208589976,-7952692742360355799,-414.668
3211167014208589976,-2281669489761263655,-428.933
3211167014208589976,5021864125432492011,-435.331
3211167014208589976,75219830094639980,-462.261
3211167014208589976,460496702627901797,-265.229
3211167014208589976,4285431399989245073,-444.128
3211167014208589976,4866041672870413027,-489.756
3211167014208589976,-14738859745464792,-442.639
3211167014208589976,-9020299283665944738,-261.532
3211167014208589976,7823614672267247612,-479.811
3211167014208589976,-213785110841277033,-464.652
-8279455191712412124,-7532487975348871303,-457.664
-8279455191712412124,-5947102114582201831,-483.541
-8279455191712412124,4062136893161647545,-447.887
-8279455191712412124,4979397670495805091,-474.622
-8279455191712412124,-2140628345011917312,-446.932
-8279455191712412124,-6206280036481643869,-427.167
-8279455191712412124,-9001718291186356822,-456.707
-8279455191712412124,4770398013392084470,-474.859
-8279455191712412124,-1103941004466551643,-462.292
-8279455191712412124,7301044111390827316,-454.24
-8279455191712412124,-3474147240176822363,-472.663
-8279455191712412124,-6313721469389627735,-451.525
-8279455191712412124,2921573752542374381,-448.842
-8279455191712412124,-934303857119801307,-454.551
-8279455191712412124,8147706269783926128,-469.633
-8279455191712412124,8834969783108428620,-443.843
-8279455191712412124,-6478237343193102295,-428.945
-8279455191712412124,4807309339255709840,-458.622
-8279455191712412124,3342651214084702024,-432.207
-8279455191712412124,-3634043162377062123,-473.332
-8279455191712412124,-6028561486382518432,-457.926
-8279455191712412124,1173760363995119909,-433.139
-8279455191712412124,5987428991231097357,-444.735
-8279455191712412124,-3991007531881892754,-448.598
-8279455191712412124,699231180272282110,-451.639
-8279455191712412124,-7798257147912034918,-458.405
-8279455191712412124,-4063037262079803772,-440.471
-8279455191712412124,5087453961413551137,-208.619
-8279455191712412124,7548414178576466944,-202.622
-8279455191712412124,5066106398485395533,-441.623
-8279455191712412124,-7231125957256959386,-461.385
-8279455191712412124,-6785318672435007247,-488.566
-8279455191712412124,8098125751271273458,-439.084
-8279455191712412124,-6170207641721615624,-434.141
-8279455191712412124,-3299239993491156909,-458.305
-8279455191712412124,3020177226210406153,-439.695
-8279455191712412124,6559849131423367148,-190.845
-8279455191712412124,-6138895173485037185,-447.231
-8279455191712412124,-3437542729890120064,-448.489
-8279455191712412124,-658078957913864792,-461.392
-8279455191712412124,-8107202198149034496,-447.822
-8279455191712412124,-2708280104215305734,-443.82
-8279455191712412124,-6381135896718724095,-437.778
-8279455191712412124,7260615920859775557,-457.206
-8279455191712412124,-4635034142724780603,-188.677
-8279455191712412124,8061674923517213296,-215.997
-8279455191712412124,-6084281092104908607,-432.323
-8279455191712412124,-8501023744514898123,-440.471
-8279455191712412124,1533637568210783802,-461.029
-8279455191712412124,-2663880716506744888,-449.452
-8279455191712412124,3893469965217752281,-429.556
-8279455191712412124,-6156303979434295083,-450.711
-8279455191712412124,-6944130675537547589,-463.568
-8279455191712412124,-660397594252164806,-450.83
-8279455191712412124,5745334412515153620,-454.548
-8279455191712412124,-686191159622241480,-439.105
-8279455191712412124,-1491399928372265317,-450.677
-8279455191712412124,-3232531456911750814,-450.209
-8279455191712412124,-6778428729696682130,-440.471
-8279455191712412124,1895204085760204442,-453.645
-8279455191712412124,4209377981302608759,-444.836
-8279455191712412124,4662051948016029452,-458.79
-8279455191712412124,-873221036309224253,-461.385
-8279455191712412124,8659822589160176673,-432.765
-8279455191712412124,-4121073669895234471,-449.577
-8279455191712412124,5616078295027358551,-217.112
-8279455191712412124,2387347694963411672,-476.318
-8279455191712412124,562206148682631912,-433.683
-8279455191712412124,7600716048248972826,-447.245
-8279455191712412124,-3988378635212457670,-457.191
-8279455191712412124,-1269931802774652026,-469.254
-8279455191712412124,8729198669139471579,-446.243
-8279455191712412124,-551634570514840180,-456.936
-8279455191712412124,-6899001202539983799,-493.035
-8279455191712412124,6701977404000280641,-465.954
-8279455191712412124,-1660016348269225692,-415.671
-8279455191712412124,-1416641310641414825,-224.879
-8279455191712412124,3917965840465455612,-453.668
-8279455191712412124,2207922032865882575,-482.352
-8279455191712412124,-8667086051145763462,-451.647
-8279455191712412124,-7952692742360355799,-456.688
-8279455191712412124,-2281669489761263655,-449.126
-8279455191712412124,5021864125432492011,-472.385
-8279455191712412124,75219830094639980,-432.743
-8279455191712412124,460496702627901797,-481.31
-8279455191712412124,4285431399989245073,-471.322
-8279455191712412124,4866041672870413027,-479.361
-8279455191712412124,-14738859745464792,-465.209
-8279455191712412124,-9020299283665944738,-488.448
-8279455191712412124,7823614672267247612,-464.922
-8279455191712412124,-213785110841277033,-466.251
-7532487975348871303,-5947102114582201831,-442.583
-7532487975348871303,4062136893161647545,-476.74
-7532487975348871303,4979397670495805091,-418.646
-7532487975348871303,-2140628345011917312,-175.58
-7532487975348871303,-6206280036481643869,-455.893
-7532487975348871303,-9001718291186356822,-454.222
-7532487975348871303,4770398013392084470,-447.721
-7532487975348871303,-1103941004466551643,-458.238
-7532487975348871303,7301044111390827316,-180.263
-7532487975348871303,-3474147240176822363,-432.816
-7532487975348871303,-6313721469389627735,-465.805
-7532487975348871303,2921573752542374381,-175.526
-7532487975348871303,-934303857119801307,-439.036
-7532487975348871303,8147706269783926128,-480.783
-7532487975348871303,8834969783108428620,-452.909
-7532487975348871303,-6478237343193102295,-454.79
-7532487975348871303,4807309339255709840,-451.241
-7532487975348871303,3342651214084702024,-192.943
-7532487975348871303,-3634043162377062123,-486.583
-7532487975348871303,-6028561486382518432,-488.532
-7532487975348871303,1173760363995119909,-190.605
-7532487975348871303,5987428991231097357,-171.419
-7532487975348871303,-3991007531881892754,-476.114
-7532487975348871303,699231180272282110,-437.782
-7532487975348871303,-7798257147912034918,-424.1
-7532487975348871303,-4063037262079803772,-454.162
-7532487975348871303,5087453961413551137,-460.142
-7532487975348871303,7548414178576466944,-462.948
-7532487975348871303,5066106398485395533,-467.932
-7532487975348871303,-7231125957256959386,-442.53
-7532487975348871303,-6785318672435007247,-455.262
-7532487975348871303,8098125751271273458,-201.381
-7532487975348871303,-6170207641721615624,-447.842
-7532487975348871303,-3299239993491156909,-394.495
-7532487975348871303,3020177226210406153,-480.867
-7532487975348871303,6559849131423367148,-452.027
-7532487975348871303,-6138895173485037185,-446.655
-7532487975348871303,-3437542729890120064,-175.848
-7532487975348871303,-658078957913864792,-426.584
-7532487975348871303,-8107202198149034496,-459.885
-7532487975348871303,-2708280104215305734,-468.107
-7532487975348871303,-6381135896718724095,-197.241
-7532487975348871303,7260615920859775557,-185.676
-7532487975348871303,-4635034142724780603,-451.355
-7532487975348871303,8061674923517213296,-469.242
-7532487975348871303,-6084281092104908607,-193.056
-7532487975348871303,-8501023744514898123,-454.162
-7532487975348871303,1533637568210783802,-443.125
-7532487975348871303,-2663880716506744888,-456.199
-7532487975348871303,3893469965217752281,-185.906
-7532487975348871303,-6156303979434295083,-448.752
-7532487975348871303,-6944130675537547589,-450.585
-7532487975348871303,-660397594252164806,-466.374
-7532487975348871303,5745334412515153620,-474.018
-7532487975348871303,-686191159622241480,-465.638
-7532487975348871303,-1491399928372265317,-173.925
-7532487975348871303,-3232531456911750814,-462.354
-7532487975348871303,-6778428729696682130,-454.162
-7532487975348871303,1895204085760204442,-479.932
-7532487975348871303,4209377981302608759,-472.505
-7532487975348871303,4662051948016029452,-454.942
-7532487975348871303,-873221036309224253,-442.53
-7532487975348871303,8659822589160176673,-189.887
-7532487975348871303,-4121073669895234471,-171.772
-7532487975348871303,5616078295027358551,-464.275
-7532487975348871303,2387347694963411672,-405.768
-7532487975348871303,562206148682631912,-191.437
-7532487975348871303,7600716048248972826,-488.855
-7532487975348871303,-3988378635212457670,-411.743
-7532487975348871303,-1269931802774652026,-404.106
-7532487975348871303,8729198669139471579,-172.076
-7532487975348871303,-551634570514840180,-474.107
-7532487975348871303,-6899001202539983799,-430.064
-7532487975348871303,6701977404000280641,-415.844
-7532487975348871303,-1660016348269225692,-169.745
-7532487975348871303,-1416641310641414825,-477.276
-7532487975348871303,3917965840465455612,-470.683
-7532487975348871303,2207922032865882575,-413.095
-7532487975348871303,-8667086051145763462,-444.8
-7532487975348871303,-7952692742360355799,-435.171
-7532487975348871303,-2281669489761263655,-433.188
-7532487975348871303,5021864125432492011,-400.075
-7532487975348871303,75219830094639980,-460.866
-7532487975348871303,460496702627901797,-430.332
-7532487975348871303,4285431399989245073,-409.567
-7532487975348871303,4866041672870413027,-456.813
-7532487975348871303,-14738859745464792,-454.739
-7532487975348871303,-9020299283665944738,-440.214
-7532487975348871303,7823614672267247612,-477.89
-7532487975348871303,-213785110841277033,-468.872
-5947102114582201831,4062136893161647545,-436.849
-5947102114582201831,4979397670495805091,-254.861
-5947102114582201831,-2140628345011917312,-419.231
-5947102114582201831,-6206280036481643869,-457.231
-5947102114582201831,-9001718291186356822,-436.625
-5947102114582201831,4770398013392084470,-281.337
-5947102114582201831,-1103941004466551643,-421.99
-5947102114582201831,7301044111390827316,-424.884
-5947102114582201831,-3474147240176822363,-223.846
-5947102114582201831,-6313721469389627735,-453.821
-5947102114582201831,2921573752542374381,-415.737
-5947102114582201831,-934303857119801307,-449.144
-5947102114582201831,8147706269783926128,-479.884
-5947102114582201831,8834969783108428620,-437.495
-5947102114582201831,-6478237343193102295,-459.683
-5947102114582201831,4807309339255709840,-444.646
-5947102114582201831,3342651214084702024,-399.962
-5947102114582201831,-3634043162377062123,-474.118
-5947102114582201831,-6028561486382518432,-474.384
-5947102114582201831,1173760363995119909,-412.598
-5947102114582201831,5987428991231097357,-415.737
-5947102114582201831,-3991007531881892754,-436.785
-5947102114582201831,699231180272282110,-434.057
-5947102114582201831,-7798257147912034918,-443.105
-5947102114582201831,-4063037262079803772,-438.857
-5947102114582201831,5087453961413551137,-470.257
-5947102114582201831,7548414178576466944,-461.229
-5947102114582201831,5066106398485395533,-452.012
-5947102114582201831,-7231125957256959386,-458.456
-5947102114582201831,-6785318672435007247,-290.058
-5947102114582201831,8098125751271273458,-394.318
-5947102114582201831,-6170207641721615624,-423.758
-5947102114582201831,-3299239993491156909,-419.706
-5947102114582201831,3020177226210406153,-468.123
-5947102114582201831,6559849131423367148,-461.225
-5947102114582201831,-6138895173485037185,-404.173
-5947102114582201831,-3437542729890120064,-415.454
-5947102114582201831,-658078957913864792,-448.213
-5947102114582201831,-8107202198149034496,-434.652
-5947102114582201831,-2708280104215305734,-426.518
-5947102114582201831,-6381135896718724095,-412.858
-5947102114582201831,7260615920859775557,-414.853
-5947102114582201831,-4635034142724780603,-460.149
-5947102114582201831,8061674923517213296,-470.854
-5947102114582201831,-6084281092104908607,-406.795
-5947102114582201831,-8501023744514898123,-438.857
-5947102114582201831,1533637568210783802,-468.875
-5947102114582201831,-2663880716506744888,-458.033
-5947102114582201831,3893469965217752281,-421.837
-5947102114582201831,-6156303979434295083,-451.102
-5947102114582201831,-6944130675537547589,-432.541
-5947102114582201831,-660397594252164806,-446.624
-5947102114582201831,5745334412515153620,-448.497
-5947102114582201831,-686191159622241480,-416.986
-5947102114582201831,-1491399928372265317,-412.307
-5947102114582201831,-3232531456911750814,-439.453
-5947102114582201831,-6778428729696682130,-438.857
-5947102114582201831,1895204085760204442,-449.784
-5947102114582201831,4209377981302608759,-432.928
-5947102114582201831,4662051948016029452,-418.695
-5947102114582201831,-873221036309224253,-458.456
-5947102114582201831,8659822589160176673,-414.083
-5947102114582201831,-4121073669895234471,-441.401
-5947102114582201831,5616078295027358551,-450.212
-5947102114582201831,2387347694963411672,-249.731
-5947102114582201831,562206148682631912,-417.238
-5947102114582201831,7600716048248972826,-473.732
-5947102114582201831,-3988378635212457670,-433.597
-5947102114582201831,-1269931802774652026,-437.161
-5947102114582201831,8729198669139471579,-415.454
-5947102114582201831,-551634570514840180,-467.991
-5947102114582201831,-6899001202539983799,-246.151
-5947102114582201831,6701977404000280641,-432.944
-5947102114582201831,-1660016348269225692,-405.929
-5947102114582201831,-1416641310641414825,-459.136
-5947102114582201831,3917965840465455612,-435.516
-5947102114582201831,2207922032865882575,-433.516
-5947102114582201831,-8667086051145763462,-438.378
-5947102114582201831,-7952692742360355799,-421.462
-5947102114582201831,-2281669489761263655,-442.642
-5947102114582201831,5021864125432492011,-431.962
-5947102114582201831,75219830094639980,-459.053
-5947102114582201831,460496702627901797,-257.05
-5947102114582201831,4285431399989245073,-442.539
-5947102114582201831,4866041672870413027,-480.791
-5947102114582201831,-14738859745464792,-433.859
-5947102114582201831,-9020299283665944738,-247.065
-5947102114582201831,7823614672267247612,-473.375
-5947102114582201831,-213785110841277033,-467.093
4062136893161647545,4979397670495805091,-415.105
4062136893161647545,-2140628345011917312,-459.007
4062136893161647545,-6206280036481643869,-410.41
4062136893161647545,-9001718291186356822,-222.527
4062136893161647545,4770398013392084470,-452.502
4062136893161647545,-1103941004466551643,-210.219
4062136893161647545,7301044111390827316,-451.407
4062136893161647545,-3474147240176822363,-441.2
4062136893161647545,-6313721469389627735,-303.995
4062136893161647545,2921573752542374381,-453.454
4062136893161647545,-934303857119801307,-400.214
4062136893161647545,8147706269783926128,-406.789
4062136893161647545,8834969783108428620,-302.019
4062136893161647545,-6478237343193102295,-404.243
4062136893161647545,4807309339255709840,-233.309
4062136893161647545,3342651214084702024,-434.655
4062136893161647545,-3634043162377062123,-411.671
4062136893161647545,-6028561486382518432,-420.7
4062136893161647545,1173760363995119909,-440.763
4062136893161647545,5987428991231097357,-453.444
4062136893161647545,-3991007531881892754,-204.297
4062136893161647545,699231180272282110,-407.053
4062136893161647545,-7798257147912034918,-413.244
4062136893161647545,-4063037262079803772,-298.393
4062136893161647545,5087453961413551137,-427.33
4062136893161647545,7548414178576466944,-436.162
4062136893161647545,5066106398485395533,-298.063
4062136893161647545,-7231125957256959386,-403.618
4062136893161647545,-6785318672435007247,-455.557
4062136893161647545,8098125751271273458,-439.239
4062136893161647545,-6170207641721615624,-279.449
4062136893161647545,-3299239993491156909,-427.665
4062136893161647545,3020177226210406153,-420.28
4062136893161647545,6559849131423367148,-421.423
4062136893161647545,-6138895173485037185,-188.519
4062136893161647545,-3437542729890120064,-453.24
4062136893161647545,-658078957913864792,-417.149
4062136893161647545,-8107202198149034496,-309.556
4062136893161647545,-2708280104215305734,-209.369
4062136893161647545,-6381135896718724095,-441.173
4062136893161647545,7260615920859775557,-455.055
4062136893161647545,-4635034142724780603,-421.139
4062136893161647545,8061674923517213296,-438.653
4062136893161647545,-6084281092104908607,-437.023
4062136893161647545,-8501023744514898123,-298.393
4062136893161647545,1533637568210783802,-423.136
4062136893161647545,-2663880716506744888,-417.745
4062136893161647545,3893469965217752281,-442.157
4062136893161647545,-6156303979434295083,-411.718
4062136893161647545,-6944130675537547589,-221.587
4062136893161647545,-660397594252164806,-298.637
4062136893161647545,5745334412515153620,-213.019
4062136893161647545,-686191159622241480,-209.141
4062136893161647545,-1491399928372265317,-443.181
4062136893161647545,-3232531456911750814,-208.911
4062136893161647545,-6778428729696682130,-298.393
4062136893161647545,1895204085760204442,-214.293
4062136893161647545,4209377981302608759,-200.438
4062136893161647545,4662051948016029452,-206.655
4062136893161647545,-873221036309224253,-403.618
4062136893161647545,8659822589160176673,-432.37
4062136893161647545,-4121073669895234471,-457.187
4062136893161647545,5616078295027358551,-430.415
4062136893161647545,2387347694963411672,-417.701
4062136893161647545,562206148682631912,-436.284
4062136893161647545,7600716048248972826,-444.918
4062136893161647545,-3988378635212457670,-431.79
4062136893161647545,-1269931802774652026,-442.165
4062136893161647545,8729198669139471579,-455.064
4062136893161647545,-551634570514840180,-238.215
4062136893161647545,-6899001202539983799,-463.671
4062136893161647545,6701977404000280641,-425.703
4062136893161647545,-1660016348269225692,-431.823
4062136893161647545,-1416641310641414825,-420.954
4062136893161647545,3917965840465455612,-201.406
4062136893161647545,2207922032865882575,-430.56
4062136893161647545,-8667086051145763462,-410.507
4062136893161647545,-7952692742360355799,-403.256
4062136893161647545,-2281669489761263655,-398.393
4062136893161647545,5021864125432492011,-433.051
4062136893161647545,75219830094639980,-437.807
4062136893161647545,460496702627901797,-424.047
4062136893161647545,4285431399989245073,-440.726
4062136893161647545,4866041672870413027,-472.898
4062136893161647545,-14738859745464792,-219.561
4062136893161647545,-9020299283665944738,-436.155
4062136893161647545,7823614672267247612,-451.067
4062136893161647545,-213785110841277033,-239.847
4979397670495805091,-2140628345011917312,-410.355
4979397670495805091,-6206280036481643869,-461.577
4979397670495805091,-9001718291186356822,-416.16
4979397670495805091,4770398013392084470,-284.802
4979397670495805091,-1103941004466551643,-404.977
4979397670495805091,7301044111390827316,-411.204
4979397670495805091,-3474147240176822363,-239.18
4979397670495805091,-6313721469389627735,-460.594
4979397670495805091,2921573752542374381,-407.036
4979397670495805091,-934303857119801307,-420.273
4979397670495805091,8147706269783926128,-487.271
4979397670495805091,8834969783108428620,-442.89
4979397670495805091,-6478237343193102295,-467.036
4979397670495805091,4807309339255709840,-422.913
4979397670495805091,3342651214084702024,-389.566
4979397670495805091,-3634043162377062123,-483.919
4979397670495805091,-6028561486382518432,-481.344
4979397670495805091,1173760363995119909,-387.123
4979397670495805091,5987428991231097357,-403.092
4979397670495805091,-3991007531881892754,-410.977
4979397670495805091,699231180272282110,-409.051
4979397670495805091,-7798257147912034918,-417.722
4979397670495805091,-4063037262079803772,-442.87
4979397670495805091,5087453961413551137,-466.341
4979397670495805091,7548414178576466944,-466.44
4979397670495805091,5066106398485395533,-461.19
4979397670495805091,-7231125957256959386,-431.809
4979397670495805091,-6785318672435007247,-294.757
4979397670495805091,8098125751271273458,-389.508
4979397670495805091,-6170207641721615624,-431.002
4979397670495805091,-3299239993491156909,-428.89
4979397670495805091,3020177226210406153,-471.378
4979397670495805091,6559849131423367148,-457.933
4979397670495805091,-6138895173485037185,-384.828
4979397670495805091,-3437542729890120064,-411.956
4979397670495805091,-658078957913864792,-423.612
4979397670495805091,-8107202198149034496,-441.947
4979397670495805091,-2708280104215305734,-405.861
4979397670495805091,-6381135896718724095,-387.842
4979397670495805091,7260615920859775557,-412.935
4979397670495805091,-4635034142724780603,-460.875
4979397670495805091,8061674923517213296,-468.388
4979397670495805091,-6084281092104908607,-383.447
4979397670495805091,-8501023744514898123,-442.87
4979397670495805091,1533637568210783802,-441.527
4979397670495805091,-2663880716506744888,-434.206
4979397670495805091,3893469965217752281,-383.938
4979397670495805091,-6156303979434295083,-426.932
4979397670495805091,-6944130675537547589,-415.713
4979397670495805091,-660397594252164806,-452.247
4979397670495805091,5745334412515153620,-423.359
4979397670495805091,-686191159622241480,-397.462
4979397670495805091,-1491399928372265317,-416.241
4979397670495805091,-3232531456911750814,-412.227
4979397670495805091,-6778428729696682130,-442.87
4979397670495805091,1895204085760204442,-424.205
4979397670495805091,4209377981302608759,-407.12
4979397670495805091,4662051948016029452,-402.016
4979397670495805091,-873221036309224253,-431.809
4979397670495805091,8659822589160176673,-379.844
4979397670495805091,-4121073669895234471,-415.153
4979397670495805091,5616078295027358551,-455.425
4979397670495805091,2387347694963411672,-252.493
4979397670495805091,562206148682631912,-383.102
4979397670495805091,7600716048248972826,-476.331
4979397670495805091,-3988378635212457670,-422.405
4979397670495805091,-1269931802774652026,-442.082
4979397670495805091,8729198669139471579,-407.462
4979397670495805091,-551634570514840180,-444.249
4979397670495805091,-6899001202539983799,-251.045
4979397670495805091,6701977404000280641,-428.834
4979397670495805091,-1660016348269225692,-374.444
4979397670495805091,-1416641310641414825,-463.895
4979397670495805091,3917965840465455612,-409.767
4979397670495805091,2207922032865882575,-441.97
4979397670495805091,-8667086051145763462,-413.423
4979397670495805091,-7952692742360355799,-399.7
4979397670495805091,-2281669489761263655,-418.544
4979397670495805091,5021864125432492011,-437.785
4979397670495805091,75219830094639980,-469.861
4979397670495805091,460496702627901797,-266.842
4979397670495805091,4285431399989245073,-444.896
4979397670495805091,4866041672870413027,-490.451
4979397670495805091,-14738859745464792,-413.186
4979397670495805091,-9020299283665944738,-256.185
4979397670495805091,7823614672267247612,-480.173
4979397670495805091,-213785110841277033,-445.423
-2140628345011917312,-6206280036481643869,-449.398
-2140628345011917312,-9001718291186356822,-446.852
-2140628345011917312,4770398013392084470,-440.018
-2140628345011917312,-1103941004466551643,-448.857
-2140628345011917312,7301044111390827316,-172.801
-2140628345011917312,-3474147240176822363,-427.087
-2140628345011917312,-6313721469389627735,-459.664
-2140628345011917312,2921573752542374381,-168.341
-2140628345011917312,-934303857119801307,-431.059
-2140628345011917312,8147706269783926128,-473.68
-2140628345011917312,8834969783108428620,-446.631
-2140628345011917312,-6478237343193102295,-447.949
-2140628345011917312,4807309339255709840,-445.28
-2140628345011917312,3342651214084702024,-185.013
-2140628345011917312,-3634043162377062123,-478.776
-2140628345011917312,-6028561486382518432,-481.142
-2140628345011917312,1173760363995119909,-183.021
-2140628345011917312,5987428991231097357,-164.234
-2140628345011917312,-3991007531881892754,-462.18
-2140628345011917312,699231180272282110,-431.066
-2140628345011917312,-7798257147912034918,-417.871
-2140628345011917312,-4063037262079803772,-448.281
-2140628345011917312,5087453961413551137,-453.441
-2140628345011917312,7548414178576466944,-455.781
-2140628345011917312,5066106398485395533,-461.362
-2140628345011917312,-7231125957256959386,-434.805
-2140628345011917312,-6785318672435007247,-447.623
-2140628345011917312,8098125751271273458,-193.739
-2140628345011917312,-6170207641721615624,-442.914
-2140628345011917312,-3299239993491156909,-387.82
-2140628345011917312,3020177226210406153,-473.683
-2140628345011917312,6559849131423367148,-445.583
-2140628345011917312,-6138895173485037185,-440.455
-2140628345011917312,-3437542729890120064,-168.603
-2140628345011917312,-658078957913864792,-420.341
-2140628345011917312,-8107202198149034496,-453.371
-2140628345011917312,-2708280104215305734,-454.709
-2140628345011917312,-6381135896718724095,-188.303
-2140628345011917312,7260615920859775557,-178.427
-2140628345011917312,-4635034142724780603,-442.558
-2140628345011917312,8061674923517213296,-463.476
-2140628345011917312,-6084281092104908607,-185.101
-2140628345011917312,-8501023744514898123,-448.281
-2140628345011917312,1533637568210783802,-436.798
-2140628345011917312,-2663880716506744888,-449.791
-2140628345011917312,3893469965217752281,-178.228
-2140628345011917312,-6156303979434295083,-442.575
-2140628345011917312,-6944130675537547589,-442.731
-2140628345011917312,-660397594252164806,-459.558
-2140628345011917312,5745334412515153620,-466.502
-2140628345011917312,-686191159622241480,-459.258
-2140628345011917312,-1491399928372265317,-166.668
-2140628345011917312,-3232531456911750814,-454.232
-2140628345011917312,-6778428729696682130,-448.281
-2140628345011917312,1895204085760204442,-470.983
-2140628345011917312,4209377981302608759,-458.451
-2140628345011917312,4662051948016029452,-445.541
-2140628345011917312,-873221036309224253,-434.805
-2140628345011917312,8659822589160176673,-182.616
-2140628345011917312,-4121073669895234471,-164.575
-2140628345011917312,5616078295027358551,-455.256
-2140628345011917312,2387347694963411672,-398.695
-2140628345011917312,562206148682631912,-183.831
-2140628345011917312,7600716048248972826,-482.429
-2140628345011917312,-3988378635212457670,-404.949
-2140628345011917312,-1269931802774652026,-395.679
-2140628345011917312,8729198669139471579,-164.831
-2140628345011917312,-551634570514840180,-464.549
-2140628345011917312,-6899001202539983799,-423.442
-2140628345011917312,6701977404000280641,-407.983
-2140628345011917312,-1660016348269225692,-163.073
-2140628345011917312,-1416641310641414825,-467.502
-2140628345011917312,3917965840465455612,-463.435
-2140628345011917312,2207922032865882575,-406.875
-2140628345011917312,-8667086051145763462,-438.623
-2140628345011917312,-7952692742360355799,-427.41
-2140628345011917312,-2281669489761263655,-427.02
-2140628345011917312,5021864125432492011,-392.125
-2140628345011917312,75219830094639980,-453.922
-2140628345011917312,460496702627901797,-423.373
-2140628345011917312,4285431399989245073,-402.855
-2140628345011917312,4866041672870413027,-450.114
-2140628345011917312,-14738859745464792,-448.176
-2140628345011917312,-9020299283665944738,-434.047
-2140628345011917312,7823614672267247612,-464.897
-2140628345011917312,-213785110841277033,-461.09
-6206280036481643869,-9001718291186356822,-509.564
-6206280036481643869,4770398013392084470,-495.713
-6206280036481643869,-1103941004466551643,-497.19
-6206280036481643869,7301044111390827316,-448.961
-6206280036481643869,-3474147240176822363,-456.368
-6206280036481643869,-6313721469389627735,-500.156
-6206280036481643869,2921573752542374381,-445.032
-6206280036481643869,-934303857119801307,-486.347
-6206280036481643869,8147706269783926128,-347.894
-6206280036481643869,8834969783108428620,-497.172
-6206280036481643869,-6478237343193102295,-328.734
-6206280036481643869,4807309339255709840,-508.907
-6206280036481643869,3342651214084702024,-433.591
-6206280036481643869,-3634043162377062123,-354.273
-6206280036481643869,-6028561486382518432,-332.277
-6206280036481643869,1173760363995119909,-427.96
-6206280036481643869,5987428991231097357,-440.925
-6206280036481643869,-3991007531881892754,-413.581
-6206280036481643869,699231180272282110,-480.122
-6206280036481643869,-7798257147912034918,-463.763
-6206280036481643869,-4063037262079803772,-504.328
-6206280036481643869,5087453961413551137,-412.462
-6206280036481643869,7548414178576466944,-418.891
-6206280036481643869,5066106398485395533,-490.615
-6206280036481643869,-7231125957256959386,-488.668
-6206280036481643869,-6785318672435007247,-503.145
-6206280036481643869,8098125751271273458,-435.771
-6206280036481643869,-6170207641721615624,-483.762
-6206280036481643869,-3299239993491156909,-496.075
-6206280036481643869,3020177226210406153,-345.651
-6206280036481643869,6559849131423367148,-407.028
-6206280036481643869,-6138895173485037185,-387.019
-6206280036481643869,-3437542729890120064,-447.267
-6206280036481643869,-658078957913864792,-466.134
-6206280036481643869,-8107202198149034496,-498.827
-6206280036481643869,-2708280104215305734,-409.682
-6206280036481643869,-6381135896718724095,-433.357
-6206280036481643869,7260615920859775557,-450.58
-6206280036481643869,-4635034142724780603,-409.988
-6206280036481643869,8061674923517213296,-418.783
-6206280036481643869,-6084281092104908607,-432.514
-6206280036481643869,-8501023744514898123,-499.847
-6206280036481643869,1533637568210783802,-499.936
-6206280036481643869,-2663880716506744888,-476.76
-6206280036481643869,3893469965217752281,-423.283
-6206280036481643869,-6156303979434295083,-478.553
-6206280036481643869,-6944130675537547589,-504.424
-6206280036481643869,-660397594252164806,-499.282
-6206280036481643869,5745334412515153620,-418.944
-6206280036481643869,-686191159622241480,-470.722
-6206280036481643869,-1491399928372265317,-450.738
-6206280036481643869,-3232531456911750814,-419.742
-6206280036481643869,-6778428729696682130,-504.328
-6206280036481643869,1895204085760204442,-420.283
-6206280036481643869,4209377981302608759,-409.722
-6206280036481643869,4662051948016029452,-496.048
-6206280036481643869,-873221036309224253,-488.668
-6206280036481643869,8659822589160176673,-429.74
-6206280036481643869,-4121073669895234471,-445.414
-6206280036481643869,5616078295027358551,-421.749
-6206280036481643869,2387347694963411672,-473.841
-6206280036481643869,562206148682631912,-430.331
-6206280036481643869,7600716048248972826,-357.02
-6206280036481643869,-3988378635212457670,-470.209
-6206280036481643869,-1269931802774652026,-493.144
-6206280036481643869,8729198669139471579,-443.762
-6206280036481643869,-551634570514840180,-443.93
-6206280036481643869,-6899001202539983799,-469.947
-6206280036481643869,6701977404000280641,-478.304
-6206280036481643869,-1660016348269225692,-408.312
-6206280036481643869,-1416641310641414825,-431.821
-6206280036481643869,3917965840465455612,-407.127
-6206280036481643869,2207922032865882575,-492.786
-6206280036481643869,-8667086051145763462,-478.795
-6206280036481643869,-7952692742360355799,-473.891
-6206280036481643869,-2281669489761263655,-490.087
-6206280036481643869,5021864125432492011,-486.314
-6206280036481643869,75219830094639980,-340.276
-6206280036481643869,460496702627901797,-489.405
