d_3p_del,d_5p_del,d_gene,count
24,1,IGHD2-8*02,1
3,5,IGHD6-13*01,66
1,4,IGHD3/OR15-3b*01,1
9,3,IGHD2-15*01,6
4,0,IGHD4-4*01,6
3,10,IGHD5-24*01,2
9,6,IGHD3-22*01,33
1,1,IGHD2-21*02,96
9,9,IGHD3-3*02,6
0,13,IGHD2-15*01,8
12,9,IGHD3/OR15-3b*01,4
4,5,IGHD2-21*02,10
8,10,IGHD2/OR15-2b*01,2
11,0,IGHD3-10*01,146
8,12,IGHD3-22*01,16
2,9,IGHD3-9*01,5
2,3,IGHD3-9*01,11
13,7,IGHD3-22*01,3
5,2,IGHD6-6*01,6
13,10,IGHD3-10*02,5
1,17,IGHD3-9*01,7
16,12,IGHD3-16*02,7
14,6,IGHD3-3*01,2
1,0,IGHD2/OR15-2b*01,1
4,3,IGHD3-10*02,1
8,15,IGHD3-16*02,11
9,0,IGHD4-23*01,5
20,0,IGHD3-3*01,5
7,9,IGHD3/OR15-3b*01,1
2,1,IGHD2/OR15-2b*01,2
1,0,IGHD1/OR15-1b*01,19
12,0,IGHD3-10*02,9
0,5,IGHD6-13*01,132
3,5,IGHD1/OR15-1b*01,4
4,5,IGHD4-17*01,4
3,0,IGHD5-5*01,132
16,1,IGHD2/OR15-2b*01,5
1,20,IGHD2-15*01,4
9,15,IGHD3-3*02,8
5,2,IGHD2-2*03,39
6,0,IGHD3-10*01,104
10,3,IGHD5-24*01,9
0,6,IGHD2-21*02,24
11,10,IGHD3/OR15-3b*01,1
2,7,IGHD2-21*02,12
14,0,IGHD2-8*02,1
19,2,IGHD3-3*01,14
6,1,IGHD2-15*01,133
22,0,IGHD2/OR15-2b*01,9
8,3,IGHD5-24*01,7
2,4,IGHD5-12*01,6
1,6,IGHD3-10*02,1
0,17,IGHD3-16*02,13
12,5,IGHD3-3*01,5
2,5,IGHD2-21*01,5
19,8,IGHD3-16*02,3
7,0,IGHD3/OR15-3b*01,4
7,1,IGHD3-3*01,17
0,15,IGHD3-22*01,5
0,7,IGHD2-21*02,48
15,0,IGHD5/OR15-5b*01,3
8,3,IGHD6-19*01,3
7,8,IGHD3-10*01,48
9,15,IGHD3-22*01,1
6,5,IGHD6-6*01,1
9,0,IGHD4/OR15-4b*01,8
8,7,IGHD3-22*01,34
7,14,IGHD2-15*01,6
15,4,IGHD3-3*01,7
10,12,IGHD2-8*01,1
3,10,IGHD3-22*01,81
6,4,IGHD3-16*02,16
1,15,IGHD2-2*03,4
11,12,IGHD3-3*02,4
11,13,IGHD2-2*03,1
3,12,IGHD6-25*01,1
16,3,IGHD5/OR15-5b*01,2
2,2,IGHD4-4*01,3
1,9,IGHD3/OR15-3b*01,4
0,22,IGHD2/OR15-2b*01,1
5,11,IGHD2-15*01,8
15,7,IGHD3-16*02,26
3,8,IGHD2-2*03,23
18,12,IGHD3-16*02,4
3,13,IGHD3-22*01,40
14,1,IGHD5-24*01,5
9,2,IGHD5-12*01,31
1,19,IGHD2-15*01,2
1,21,IGHD2/OR15-2b*01,1
10,11,IGHD3-16*02,5
4,1,IGHD6-19*01,37
3,1,IGHD5-12*01,22
3,1,IGHD1-20*01,2
10,1,IGHD3-16*02,2
2,6,IGHD6-13*01,75
1,15,IGHD3-16*01,3
3,4,IGHD5-5*01,49
16,4,IGHD2-21*02,4
1,1,IGHD1/OR15-1b*01,2
9,1,IGHD6-19*01,5
12,16,IGHD2-2*03,1
1,10,IGHD4/OR15-4b*01,1
9,3,IGHD6-13*01,2
3,0,IGHD5/OR15-5b*01,18
5,4,IGHD3-22*01,52
3,4,IGHD6-19*01,117
8,2,IGHD5-24*01,7
5,16,IGHD3-16*02,24
2,4,IGHD5-5*01,36
14,0,IGHD3-3*01,16
4,11,IGHD2-2*03,35
12,7,IGHD2/OR15-2b*01,1
2,8,IGHD6-25*01,7
8,9,IGHD5-12*01,5
2,0,IGHD6-13*01,116
1,6,IGHD4/OR15-4b*01,5
5,8,IGHD5/OR15-5b*01,10
8,0,IGHD5-24*01,22
3,1,IGHD3-10*02,25
5,5,IGHD3-16*02,21
7,7,IGHD5-12*01,2
9,11,IGHD2-2*03,23
8,6,IGHD3-9*01,24
4,10,IGHD2/OR15-2b*01,3
1,7,IGHD6-19*01,100
7,1,IGHD3-10*02,5
8,6,IGHD6-13*01,1
9,21,IGHD3-16*02,2
10,0,IGHD2-8*02,2
8,14,IGHD3-22*01,9
8,0,IGHD2/OR15-2b*01,1
13,1,IGHD2-21*02,13
2,2,IGHD2/OR15-2b*01,1
6,10,IGHD3-10*01,103
3,7,IGHD3-22*01,45
5,0,IGHD2-2*03,22
1,7,IGHD5-5*01,5
20,3,IGHD3-16*02,1
8,14,IGHD2-2*03,3
8,5,IGHD3-3*02,5
7,2,IGHD7-27*01,1
9,4,IGHD2-2*03,15
5,0,IGHD3-10*01,196
6,4,IGHD5-24*01,16
0,7,IGHD4/OR15-4b*01,20
1,6,IGHD2-8*02,4
21,1,IGHD2-8*02,2
8,11,IGHD3-22*01,6
5,2,IGHD2-15*01,13
17,3,IGHD3-10*01,2
5,16,IGHD3-3*02,10
4,1,IGHD5-12*01,13
5,14,IGHD3-22*01,10
13,0,IGHD3-9*01,7
19,1,IGHD3-3*01,45
3,7,IGHD2-8*01,4
4,8,IGHD5-24*01,9
1,5,IGHD4-23*01,32
6,6,IGHD3/OR15-3b*01,2
9,0,IGHD2-8*01,1
0,1,IGHD2-21*02,18
17,6,IGHD3-10*02,1
13,11,IGHD3-10*02,2
3,12,IGHD3-16*02,31
3,17,IGHD2-2*02,1
1,4,IGHD1-26*01,35
10,1,IGHD3-3*02,2
15,4,IGHD3-22*01,2
1,6,IGHD6-6*01,25
8,2,IGHD3-16*01,2
1,11,IGHD3-10*02,9
9,10,IGHD3-10*02,11
5,1,IGHD5-24*01,26
2,11,IGHD2-21*01,2
15,7,IGHD3-3*02,7
12,7,IGHD3-16*02,15
3,1,IGHD3-9*01,32
12,0,IGHD2-21*02,3
12,2,IGHD5-24*01,1
10,1,IGHD6-25*01,1
7,1,IGHD6-6*01,150
10,13,IGHD3/OR15-3b*01,32
8,4,IGHD5-12*01,4
10,7,IGHD2-8*02,2
12,6,IGHD2-15*01,1
0,9,IGHD2-2*02,5
7,12,IGHD3-16*02,22
19,6,IGHD2/OR15-2b*01,1
1,17,IGHD2-2*03,5
7,22,IGHD3-16*02,2
17,4,IGHD3/OR15-3b*01,1
9,0,IGHD3-22*01,250
15,2,IGHD3/OR15-3b*01,14
1,7,IGHD3-3*01,12
2,8,IGHD3-16*02,1
3,4,IGHD3-9*01,37
3,10,IGHD3-9*01,13
3,0,IGHD4/OR15-4b*01,7
14,8,IGHD3-10*02,1
7,21,IGHD3-16*01,2
11,7,IGHD2-8*02,5
0,8,IGHD3/OR15-3b*01,1
3,12,IGHD3-22*01,25
1,9,IGHD2-21*02,7
4,16,IGHD3/OR15-3b*01,4
0,11,IGHD6-19*01,13
15,6,IGHD3/OR15-3b*01,6
11,19,IGHD3-16*02,2
0,17,IGHD3-3*02,9
1,12,IGHD2-2*02,4
5,3,IGHD3-22*01,79
22,1,IGHD3-16*02,9
14,7,IGHD3-3*01,10
8,0,IGHD5-5*01,55
0,2,IGHD3/OR15-3b*01,1
4,7,IGHD3-9*01,17
10,0,IGHD1/OR15-1b*01,1
4,13,IGHD3-9*01,6
11,2,IGHD2-15*01,1
9,0,IGHD3-3*02,3
10,6,IGHD3-3*02,20
7,2,IGHD2-21*01,4
8,10,IGHD2-21*02,3
4,1,IGHD6-6*01,3
7,7,IGHD6-6*01,3
7,11,IGHD2/OR15-2b*01,1
7,12,IGHD3-3*02,5
9,0,IGHD5/OR15-5b*01,12
7,5,IGHD4/OR15-4b*01,2
2,8,IGHD5/OR15-5b*01,6
3,2,IGHD5-24*01,21
6,14,IGHD2-8*01,2
4,11,IGHD2-8*02,3
6,5,IGHD2-21*01,29
1,1,IGHD3-22*01,13
11,6,IGHD2-8*01,6
4,6,IGHD6-13*01,24
0,5,IGHD6-19*01,225
8,1,IGHD2-8*02,2
5,2,IGHD3/OR15-3b*01,6
4,11,IGHD3-16*01,1
2,11,IGHD4/OR15-4b*01,5
9,9,IGHD3-16*02,3
8,10,IGHD3-9*01,14
6,1,IGHD1/OR15-1b*01,5
9,7,IGHD3-16*02,2
4,6,IGHD3-22*01,62
10,8,IGHD3-3*02,6
10,10,IGHD2-15*01,21
9,0,IGHD5-24*01,17
18,7,IGHD3-3*02,1
20,11,IGHD3-16*02,6
9,13,IGHD2-8*02,2
4,5,IGHD5-12*01,16
4,7,IGHD3-10*02,4
4,2,IGHD6-19*01,12
2,5,IGHD2-2*03,64
1,7,IGHD1-7*01,50
15,1,IGHD2/OR15-2b*01,3
1,14,IGHD3/OR15-3b*01,9
19,3,IGHD3-9*01,6
8,15,IGHD2/OR15-2b*01,3
2,9,IGHD1-14*01,1
16,0,IGHD2-2*02,2
2,15,IGHD2-21*02,2
19,4,IGHD3-10*01,6
9,1,IGHD3-9*01,37
6,8,IGHD5/OR15-5b*01,3
10,5,IGHD3-3*01,15
9,12,IGHD5/OR15-5b*01,2
4,4,IGHD7-27*01,1
1,4,IGHD1-1*01,5
7,15,IGHD2-2*03,5
2,7,IGHD2-15*01,27
1,10,IGHD2-21*02,22
8,19,IGHD3-16*02,3
11,7,IGHD2/OR15-2b*01,1
12,6,IGHD2-2*03,6
7,9,IGHD2-8*02,1
19,2,IGHD2-21*02,1
3,18,IGHD2-2*03,2
1,4,IGHD3-3*01,14
15,6,IGHD3-9*01,11
7,2,IGHD5-24*01,14
14,4,IGHD2-8*02,3
9,14,IGHD2-15*01,3
10,7,IGHD3-10*02,5
10,4,IGHD5-12*01,9
0,5,IGHD5-12*01,18
6,3,IGHD6-6*01,4
11,12,IGHD3-10*02,11
3,13,IGHD3-16*01,3
0,4,IGHD3-22*01,28
12,5,IGHD2-2*03,3
6,10,IGHD3-3*02,5
0,9,IGHD5-5*01,5
10,11,IGHD3-9*01,12
9,10,IGHD2-8*02,3
2,9,IGHD4/OR15-4b*01,2
16,1,IGHD2-2*03,2
4,10,IGHD2-2*03,15
1,5,IGHD5-24*01,63
10,4,IGHD3-10*02,4
0,7,IGHD2-2*03,17
3,1,IGHD3-3*02,2
10,3,IGHD2-15*01,5
4,20,IGHD3-16*01,3
14,13,IGHD3/OR15-3b*01,1
3,7,IGHD3-10*01,80
10,8,IGHD2-8*01,4
6,13,IGHD3-16*01,5
3,5,IGHD3-22*01,22
1,1,IGHD2-15*01,62
1,0,IGHD2-2*01,10
2,6,IGHD5-24*01,6
0,16,IGHD2-8*02,33
0,0,IGHD3-9*01,14
6,2,IGHD2-21*01,1
16,1,IGHD3-10*01,6
11,11,IGHD3-16*02,8
3,0,IGHD4-4*01,14
6,4,IGHD3-9*01,22
11,12,IGHD3-9*01,2
9,3,IGHD5-24*01,9
8,1,IGHD6-25*01,3
14,11,IGHD3-10*02,2
5,1,IGHD2-2*03,161
19,9,IGHD3/OR15-3b*01,1
22,7,IGHD3-16*02,2
1,11,IGHD6-19*01,7
6,4,IGHD3-3*02,1
3,18,IGHD3/OR15-3b*01,2
3,1,IGHD4-23*01,35
4,14,IGHD2-21*02,1
0,4,IGHD5/OR15-5b*01,11
2,12,IGHD2-15*01,8
4,3,IGHD6-6*01,12
8,6,IGHD6-19*01,2
6,13,IGHD3-10*02,8
0,17,IGHD3-9*01,4
2,0,IGHD4-17*01,50
9,5,IGHD2-15*01,19
1,4,IGHD2-8*02,3
1,7,IGHD3-22*01,10
0,3,IGHD2-15*01,32
6,11,IGHD3/OR15-3b*01,7
0,4,IGHD2-2*03,22
17,4,IGHD3-10*02,2
20,5,IGHD3-9*01,1
8,3,IGHD3/OR15-3b*01,8
4,18,IGHD3/OR15-3b*01,3
13,1,IGHD3-22*01,16
1,4,IGHD1-7*01,2
9,2,IGHD3-3*02,4
1,23,IGHD2/OR15-2b*01,3
21,5,IGHD3-16*02,2
4,12,IGHD2-8*01,4
5,10,IGHD5-12*01,6
1,6,IGHD1-26*01,33
0,5,IGHD6-6*01,24
9,15,IGHD3-16*02,4
2,18,IGHD2-8*02,8
0,13,IGHD5-5*01,1
16,15,IGHD3-16*02,3
6,15,IGHD3-16*01,17
3,6,IGHD6-19*01,121
21,2,IGHD3-22*01,2
1,5,IGHD1/OR15-1b*01,10
2,1,IGHD2-2*02,63
7,0,IGHD1-1*01,3
1,8,IGHD2-15*01,4
10,0,IGHD1-26*01,4
6,15,IGHD3-10*02,1
1,6,IGHD3-3*01,30
15,5,IGHD3-3*01,6
9,5,IGHD3/OR15-3b*01,5
3,5,IGHD5-5*01,19
7,1,IGHD2/OR15-2b*01,2
1,9,IGHD6-19*01,11
6,13,IGHD3-3*02,11
0,5,IGHD3/OR15-3b*01,2
9,4,IGHD2-8*01,1
14,0,IGHD3/OR15-3b*01,2
1,18,IGHD2-15*01,5
12,6,IGHD2/OR15-2b*01,1
12,4,IGHD3-10*01,147
16,3,IGHD2-2*03,2
8,1,IGHD3-16*02,9
4,12,IGHD3-10*02,8
0,1,IGHD5-12*01,20
8,21,IGHD3-16*02,1
5,6,IGHD3-9*01,26
3,10,IGHD3/OR15-3b*01,5
5,11,IGHD2/OR15-2b*01,5
21,1,IGHD3/OR15-3b*01,2
0,20,IGHD3-16*02,5
0,5,IGHD3-10*02,1
19,13,IGHD3-16*02,1
7,5,IGHD6-19*01,16
19,7,IGHD3-16*02,1
9,0,IGHD2-21*02,12
11,9,IGHD2-15*01,2
0,12,IGHD2-15*01,21
6,1,IGHD6-6*01,8
11,5,IGHD2-15*01,1
7,16,IGHD2-15*01,1
8,17,IGHD3-3*02,2
2,22,IGHD3-16*01,2
7,4,IGHD2-15*01,36
5,15,IGHD2-8*02,4
20,1,IGHD3-9*01,6
0,6,IGHD3-22*01,41
8,15,IGHD2-2*03,4
7,2,IGHD5-12*01,7
5,9,IGHD3-9*01,17
3,8,IGHD5-24*01,10
1,7,IGHD2-8*02,1
3,3,IGHD2/OR15-2b*01,6
1,11,IGHD2/OR15-2b*01,1
7,3,IGHD6-13*01,15
1,0,IGHD1-7*01,8
8,2,IGHD4/OR15-4b*01,3
0,2,IGHD6-6*01,387
10,16,IGHD2-2*03,1
0,18,IGHD2-15*01,10
4,7,IGHD5-24*01,2
16,7,IGHD2-8*02,3
2,6,IGHD2-2*02,56
10,7,IGHD3/OR15-3b*01,12
2,0,IGHD1-14*01,9
14,10,IGHD3-10*01,11
1,8,IGHD5/OR15-5b*01,1
6,12,IGHD2-8*01,1
20,3,IGHD3-22*01,1
4,0,IGHD2-21*02,8
4,1,IGHD4-17*01,36
6,15,IGHD2-21*02,1
11,10,IGHD3-9*01,9
9,2,IGHD2-21*02,10
1,5,IGHD2-2*02,28
13,0,IGHD3/OR15-3b*01,1
7,12,IGHD2-21*01,2
8,7,IGHD2-21*02,5
14,1,IGHD5/OR15-5b*01,1
10,4,IGHD2-21*02,2
3,10,IGHD2-21*02,5
10,11,IGHD2-15*01,4
1,0,IGHD4-4*01,14
2,3,IGHD4/OR15-4b*01,2
7,2,IGHD3-3*02,1
6,0,IGHD2-15*01,27
4,3,IGHD3-3*01,16
16,0,IGHD3-10*02,3
12,10,IGHD2/OR15-2b*01,1
20,1,IGHD2/OR15-2b*01,3
3,7,IGHD3-3*01,22
2,5,IGHD3/OR15-3b*01,3
8,3,IGHD5-12*01,10
5,7,IGHD3-16*02,15
8,8,IGHD2-21*02,3
1,8,IGHD3-22*01,6
3,2,IGHD1-14*01,3
18,1,IGHD3-10*01,3
9,0,IGHD6-13*01,2
7,15,IGHD2-15*01,2
8,0,IGHD2-21*01,2
2,20,IGHD3-16*02,3
5,4,IGHD2-21*02,13
7,5,IGHD4-23*01,8
5,14,IGHD3/OR15-3b*01,6
21,3,IGHD3-16*02,5
1,11,IGHD6-6*01,2
1,3,IGHD2-8*01,6
6,2,IGHD3-3*01,29
0,7,IGHD6-6*01,45
9,13,IGHD2-15*01,1
5,10,IGHD4/OR15-4b*01,1
0,15,IGHD2-15*01,40
5,12,IGHD2-15*01,13
12,1,IGHD3-10*02,8
8,5,IGHD3-3*01,21
0,4,IGHD4-4*01,57
0,13,IGHD3-3*02,10
14,5,IGHD3-10*01,10
21,0,IGHD3-22*01,2
2,1,IGHD3-9*01,10
6,4,IGHD6-6*01,2
0,0,IGHD6-6*01,98
2,8,IGHD1/OR15-1b*01,3
12,0,IGHD3-3*01,14
15,3,IGHD3-22*01,12
12,20,IGHD3-16*02,1
7,14,IGHD2-8*02,3
4,0,IGHD6-13*01,37
3,1,IGHD1-26*01,59
16,4,IGHD2-8*02,1
3,5,IGHD4-4*01,3
5,8,IGHD3-22*01,33
4,9,IGHD5/OR15-5b*01,7
2,0,IGHD5-24*01,68
2,3,IGHD5/OR15-5b*01,4
0,17,IGHD2-8*02,3
10,6,IGHD3-10*02,8
13,1,IGHD2-2*03,7
1,0,IGHD2-15*01,24
14,0,IGHD6-25*01,3
0,4,IGHD5-24*01,16
6,3,IGHD6-19*01,26
15,2,IGHD3-22*01,14
12,2,IGHD3-16*02,9
12,4,IGHD3-16*02,10
14,7,IGHD3-10*01,23
4,5,IGHD4/OR15-4b*01,3
7,5,IGHD4-4*01,1
19,3,IGHD3-10*01,1
13,13,IGHD3/OR15-3b*01,2
9,10,IGHD3-22*01,15
1,13,IGHD5-24*01,2
17,1,IGHD2-8*01,1
17,6,IGHD3-9*01,8
0,2,IGHD6-19*01,232
0,10,IGHD1-7*01,1
15,2,IGHD2-8*02,2
17,0,IGHD3-3*01,5
7,19,IGHD3-16*02,2
7,12,IGHD2-8*02,6
7,21,IGHD3-16*02,3
6,14,IGHD3-10*02,1
0,18,IGHD2-2*03,5
3,4,IGHD3-10*01,63
15,3,IGHD3-9*01,25
2,6,IGHD2-8*02,4
10,7,IGHD3-3*01,9
2,7,IGHD3-10*02,1
13,12,IGHD3-3*02,1
4,4,IGHD6-19*01,27
1,5,IGHD2/OR15-2b*01,2
2,2,IGHD2-2*03,27
3,4,IGHD1-26*01,80
3,2,IGHD4/OR15-4b*01,2
0,8,IGHD2-15*01,28
2,5,IGHD4-4*01,9
7,10,IGHD3/OR15-3b*01,2
0,4,IGHD2-15*01,43
8,14,IGHD2/OR15-2b*01,2
23,3,IGHD3-9*01,4
2,20,IGHD2/OR15-2b*01,3
3,1,IGHD6-19*01,102
7,8,IGHD2-15*01,18
10,2,IGHD4-23*01,22
3,8,IGHD1-26*01,18
4,8,IGHD5-12*01,26
4,21,IGHD3-16*01,1
0,11,IGHD2/OR15-2b*01,3
0,0,IGHD2/OR15-2b*01,1
20,1,IGHD3-3*02,4
9,10,IGHD3/OR15-3b*01,1
6,14,IGHD3-16*01,3
22,2,IGHD3-16*02,2
8,3,IGHD5-5*01,4
7,2,IGHD2/OR15-2b*01,1
2,4,IGHD4-4*01,5
12,7,IGHD2-2*03,7
5,9,IGHD2-8*01,4
18,0,IGHD2-21*02,2
19,3,IGHD2-8*02,5
2,13,IGHD3-3*02,36
5,4,IGHD1/OR15-1b*01,4
3,12,IGHD6-19*01,10
1,0,IGHD5-5*01,89
14,0,IGHD2-2*02,2
2,2,IGHD6-6*01,12
1,1,IGHD1-20*01,1
16,4,IGHD3-3*01,1
11,5,IGHD5/OR15-5b*01,1
4,6,IGHD5-12*01,19
4,8,IGHD6-25*01,10
1,15,IGHD3-22*01,7
0,3,IGHD5-24*01,68
13,0,IGHD3-10*01,51
5,3,IGHD5-24*01,57
0,0,IGHD4-17*01,236
5,5,IGHD4-4*01,3
11,5,IGHD3-9*01,4
5,7,IGHD1-14*01,4
11,3,IGHD3-10*02,8
1,8,IGHD6-25*01,1
6,12,IGHD2-15*01,5
5,6,IGHD3-3*02,4
6,14,IGHD3-3*02,7
14,0,IGHD3-16*02,6
1,14,IGHD3-22*01,3
7,2,IGHD3-9*01,43
1,5,IGHD4-17*01,54
17,0,IGHD3-10*02,12
0,11,IGHD6-6*01,16
8,1,IGHD3-9*01,45
8,7,IGHD3/OR15-3b*01,3
10,5,IGHD2/OR15-2b*01,3
10,11,IGHD2-8*01,1
9,14,IGHD3-16*02,3
9,4,IGHD3-16*02,3
0,17,IGHD2-21*02,2
14,2,IGHD2-21*02,2
19,5,IGHD2-8*02,1
4,11,IGHD2-15*01,22
0,10,IGHD6-13*01,34
5,5,IGHD5-5*01,10
2,11,IGHD3-16*01,3
4,16,IGHD5/OR15-5b*01,1
4,9,IGHD3-3*02,5
10,3,IGHD3-10*01,157
4,13,IGHD3-22*01,11
7,5,IGHD3/OR15-3b*01,2
0,0,IGHD2-8*01,2
1,7,IGHD4-4*01,2
4,19,IGHD3-16*02,2
3,2,IGHD3-10*02,1
0,0,IGHD3-3*01,21
1,15,IGHD5/OR15-5b*01,1
9,9,IGHD2-8*02,3
9,1,IGHD1-26*01,5
7,5,IGHD6-13*01,1
7,17,IGHD2-2*03,3
7,2,IGHD3-10*02,2
5,0,IGHD2-15*01,52
13,14,IGHD3-16*02,10
9,16,IGHD3-3*02,3
0,14,IGHD6-19*01,5
11,14,IGHD3/OR15-3b*01,1
2,1,IGHD1-1*01,27
6,8,IGHD2-2*03,24
8,22,IGHD3-16*02,1
8,16,IGHD3-16*02,4
4,6,IGHD5/OR15-5b*01,9
2,13,IGHD2-2*03,22
1,4,IGHD5-5*01,18
23,1,IGHD3-3*02,2
3,4,IGHD1/OR15-1b*01,1
0,16,IGHD2-21*01,3
2,8,IGHD5-5*01,2
1,5,IGHD3-3*02,1
3,0,IGHD5-24*01,49
7,3,IGHD5-24*01,5
22,2,IGHD3-9*01,1
0,1,IGHD3-10*02,3
3,4,IGHD2/OR15-2b*01,1
9,8,IGHD3-22*01,11
16,6,IGHD3-10*01,2
0,29,IGHD3-16*01,12
0,12,IGHD5-5*01,1
6,3,IGHD3-3*02,5
4,4,IGHD2-8*01,1
4,8,IGHD6-6*01,3
0,9,IGHD3-10*01,33
10,1,IGHD1-26*01,2
4,12,IGHD2-15*01,6
0,12,IGHD6-19*01,24
3,0,IGHD3/OR15-3b*01,3
12,8,IGHD3-10*01,57
4,6,IGHD1/OR15-1b*01,1
1,13,IGHD3/OR15-3b*01,2
9,7,IGHD3-10*01,88
11,2,IGHD3-16*02,12
13,1,IGHD5-24*01,1
11,12,IGHD3-16*02,32
7,7,IGHD6-19*01,10
8,13,IGHD3-3*02,12
0,25,IGHD2/OR15-2b*01,1
6,5,IGHD3/OR15-3b*01,5
4,29,IGHD3-16*01,2
0,14,IGHD6-6*01,14
4,2,IGHD2-2*03,15
11,7,IGHD5/OR15-5b*01,1
6,1,IGHD3-3*02,1
14,4,IGHD2-2*03,1
13,11,IGHD2-8*01,2
5,7,IGHD2-15*01,36
6,0,IGHD6-19*01,43
8,6,IGHD2-2*03,1
8,9,IGHD3-22*01,50
0,6,IGHD5-12*01,6
10,0,IGHD5-24*01,21
4,0,IGHD5-12*01,33
4,1,IGHD2-2*03,63
12,7,IGHD3-10*02,7
2,5,IGHD4/OR15-4b*01,4
0,9,IGHD1-7*01,5
10,0,IGHD4-23*01,26
6,16,IGHD2/OR15-2b*01,6
2,1,IGHD3/OR15-3b*01,1
1,12,IGHD3-3*02,3
0,2,IGHD2-21*02,13
5,1,IGHD2-21*01,10
10,18,IGHD3-16*02,3
6,18,IGHD2-15*01,1
1,12,IGHD3-9*01,1
5,11,IGHD5/OR15-5b*01,5
4,14,IGHD3-22*01,5
13,2,IGHD5/OR15-5b*01,2
16,6,IGHD2-8*02,3
7,3,IGHD2-21*01,7
21,0,IGHD2-21*02,1
3,17,IGHD3-3*02,4
9,12,IGHD3-16*02,5
13,9,IGHD3-10*02,3
2,23,IGHD3-16*01,1
8,3,IGHD4/OR15-4b*01,2
1,5,IGHD2-21*02,8
0,9,IGHD1-20*01,9
15,6,IGHD3-16*02,4
0,10,IGHD1-14*01,1
2,14,IGHD2-8*02,2
8,3,IGHD3-22*01,148
10,2,IGHD2-2*03,18
2,8,IGHD5-24*01,5
8,6,IGHD3-3*02,5
2,6,IGHD1-14*01,4
2,12,IGHD2-21*02,4
11,9,IGHD3-22*01,11
7,6,IGHD3-3*01,18
22,0,IGHD2-8*02,2
11,2,IGHD5-24*01,3
1,2,IGHD2-21*02,47
4,7,IGHD4-17*01,1
13,6,IGHD3-16*02,22
7,1,IGHD2-21*01,11
13,12,IGHD3-16*02,25
0,0,IGHD2-21*02,11
0,8,IGHD1/OR15-1b*01,12
5,15,IGHD3-22*01,7
8,4,IGHD3-22*01,48
2,1,IGHD1-14*01,3
8,10,IGHD3-16*02,6
8,4,IGHD3-16*02,9
11,2,IGHD5-5*01,2
5,16,IGHD5/OR15-5b*01,1
13,3,IGHD5/OR15-5b*01,1
2,0,IGHD7-27*01,17
4,8,IGHD3-10*02,12
3,1,IGHD6-13*01,133
5,7,IGHD3-22*01,20
15,0,IGHD3-9*01,12
15,2,IGHD3-3*01,2
9,12,IGHD2-15*01,1
6,4,IGHD2-21*02,8
11,0,IGHD3-3*01,29
15,10,IGHD3-10*01,2
5,2,IGHD6-13*01,10
1,10,IGHD3-10*02,20
7,8,IGHD2-8*02,5
7,7,IGHD2-15*01,16
6,6,IGHD3-3*01,47
2,1,IGHD7-27*01,13
0,11,IGHD4-23*01,3
3,1,IGHD1-1*01,4
13,2,IGHD3-10*01,37
17,5,IGHD3-3*01,3
8,8,IGHD2-2*03,7
2,12,IGHD3/OR15-3b*01,3
2,11,IGHD3-10*02,11
20,0,IGHD3/OR15-3b*01,6
5,5,IGHD1-26*01,58
14,4,IGHD3-3*01,23
1,3,IGHD2-2*02,28
9,1,IGHD4-23*01,5
18,4,IGHD3-9*01,1
18,0,IGHD3-22*01,8
8,10,IGHD3-22*01,45
7,2,IGHD6-6*01,16
18,6,IGHD3-16*02,4
8,7,IGHD2-2*03,7
5,12,IGHD6-19*01,1
1,7,IGHD2-15*01,72
0,11,IGHD5-24*01,1
20,2,IGHD3-3*01,1
1,1,IGHD3-10*01,20
0,20,IGHD2-2*03,3
7,11,IGHD3-3*02,7
19,4,IGHD3-3*01,1
18,6,IGHD3-9*01,2
10,7,IGHD3-22*01,24
5,2,IGHD5-5*01,45
5,15,IGHD2/OR15-2b*01,20
14,3,IGHD5-24*01,4
9,1,IGHD1/OR15-1b*01,1
2,14,IGHD3-9*01,4
7,16,IGHD3/OR15-3b*01,1
1,1,IGHD4-23*01,74
3,23,IGHD2/OR15-2b*01,1
0,15,IGHD2/OR15-2b*01,1
15,0,IGHD3-10*02,1
3,16,IGHD2-21*01,1
4,2,IGHD3-3*02,2
5,8,IGHD3-3*02,1
7,4,IGHD2-2*03,72
12,6,IGHD2-8*02,2
3,0,IGHD3-10*02,4
5,8,IGHD6-13*01,3
8,0,IGHD6-19*01,15
10,4,IGHD3-22*01,72
2,9,IGHD2-8*02,3
4,2,IGHD5/OR15-5b*01,12
10,4,IGHD3-16*02,2
0,9,IGHD5/OR15-5b*01,2
18,0,IGHD5/OR15-5b*01,10
10,16,IGHD3-16*02,7
2,17,IGHD3-3*02,3
9,11,IGHD2-15*01,4
10,6,IGHD5-24*01,1
2,12,IGHD2-2*03,21
4,3,IGHD5-5*01,57
2,19,IGHD3-16*02,5
8,6,IGHD5/OR15-5b*01,3
15,9,IGHD3/OR15-3b*01,2
4,5,IGHD3-22*01,9
3,17,IGHD2/OR15-2b*01,1
21,10,IGHD3-16*02,1
0,5,IGHD2-15*01,45
4,0,IGHD2-2*02,45
12,1,IGHD3/OR15-3b*01,12
9,6,IGHD2-8*02,1
0,17,IGHD2-15*01,2
10,11,IGHD2-21*02,2
13,7,IGHD2-21*02,3
19,6,IGHD3-3*01,3
5,0,IGHD1/OR15-1b*01,23
5,8,IGHD4/OR15-4b*01,1
3,12,IGHD6-6*01,4
2,15,IGHD2-2*03,10
