d_5p_del,d_3p_del,d_gene,count
3,5,IGHD1-1*01,1
14,4,IGHD2-15*01,3
3,13,IGHD2-21*02,2
6,11,IGHD5/OR15-5b*01,1
1,0,IGHD2-2*03,4
0,2,IGHD2-21*01,2
14,6,IGHD3-3*02,1
4,0,IGHD2-21*01,2
6,1,IGHD5-24*01,2
0,3,IGHD3-10*01,12
4,15,IGHD3-9*01,1
13,0,IGHD2-8*01,1
16,4,IGHD5/OR15-5b*01,1
11,2,IGHD2-2*03,6
9,17,IGHD3-16*02,2
6,1,IGHD3-10*01,5
11,2,IGHD6-19*01,3
15,0,IGHD6-6*01,1
1,14,IGHD2/OR15-2b*01,1
9,4,IGHD2-15*01,1
5,0,IGHD4/OR15-4b*01,1
3,0,IGHD6-25*01,12
1,5,IGHD5-5*01,2
5,18,IGHD3-3*01,1
13,7,IGHD2-8*02,1
0,1,IGHD2-8*02,1
3,0,IGHD2-15*01,9
14,10,IGHD3/OR15-3b*01,15
3,3,IGHD2-2*03,4
0,4,IGHD3-10*01,22
16,0,IGHD6-19*01,1
1,6,IGHD3-16*02,9
1,3,IGHD5-5*01,4
1,12,IGHD3-16*02,1
2,3,IGHD5-24*01,1
0,3,IGHD4-17*01,3
14,8,IGHD3-9*01,2
2,8,IGHD4-23*01,1
1,17,IGHD2/OR15-2b*01,1
4,12,IGHD2-2*03,1
2,12,IGHD3-3*01,4
9,2,IGHD3-9*01,1
6,4,IGHD5-5*01,5
14,2,IGHD2-2*03,1
10,9,IGHD2-15*01,4
4,19,IGHD2-8*02,1
5,12,IGHD3-3*01,2
13,2,IGHD2/OR15-2b*01,1
7,0,IGHD2-2*02,12
1,7,IGHD4-23*01,2
6,6,IGHD2-15*01,2
10,10,IGHD3-22*01,1
9,2,IGHD1-26*01,17
0,2,IGHD5-24*01,2
5,0,IGHD2-21*02,3
1,0,IGHD3-22*01,13
4,1,IGHD4/OR15-4b*01,1
5,4,IGHD5-24*01,2
2,10,IGHD3-10*01,9
7,4,IGHD4-23*01,1
6,5,IGHD2-8*02,1
6,15,IGHD3/OR15-3b*01,2
12,8,IGHD3-10*02,2
4,8,IGHD5-5*01,1
9,0,IGHD5-5*01,3
14,8,IGHD3-16*01,2
1,3,IGHD2-21*01,1
2,1,IGHD3-3*01,10
1,3,IGHD2-8*02,3
0,13,IGHD3/OR15-3b*01,1
2,10,IGHD3-10*02,2
10,11,IGHD3-10*02,2
5,10,IGHD3/OR15-3b*01,3
6,3,IGHD2-15*01,6
6,5,IGHD1-26*01,6
1,5,IGHD3-3*01,3
6,11,IGHD3-3*02,2
0,0,IGHD3/OR15-3b*01,1
8,3,IGHD5/OR15-5b*01,5
1,3,IGHD3-22*01,13
2,2,IGHD5-12*01,3
17,0,IGHD3-16*02,2
16,11,IGHD2-2*03,1
15,0,IGHD2-2*02,1
0,1,IGHD3-10*01,26
17,14,IGHD3-16*02,7
2,3,IGHD6-19*01,12
13,1,IGHD2/OR15-2b*01,1
16,3,IGHD3-10*02,1
3,3,IGHD3-3*01,3
0,8,IGHD6-13*01,4
14,5,IGHD2-21*01,2
6,3,IGHD3-10*01,9
9,1,IGHD1-20*01,1
6,6,IGHD6-19*01,5
6,10,IGHD3-16*02,3
7,7,IGHD3-22*01,2
4,7,IGHD3-22*01,3
11,3,IGHD3-22*01,2
7,13,IGHD3-3*02,2
10,4,IGHD3-3*02,2
11,4,IGHD2-15*01,8
19,0,IGHD2-8*02,1
0,6,IGHD6-13*01,4
11,0,IGHD6-19*01,1
0,14,IGHD2-21*02,5
2,4,IGHD1-26*01,2
5,5,IGHD4-23*01,3
0,3,IGHD4-4*01,1
7,9,IGHD2-15*01,3
2,4,IGHD5/OR15-5b*01,1
2,3,IGHD5-5*01,7
1,6,IGHD6-19*01,5
5,8,IGHD3-9*01,2
9,6,IGHD3-10*01,6
2,16,IGHD3-10*01,1
11,2,IGHD6-13*01,1
6,1,IGHD3-9*01,2
6,6,IGHD1-14*01,3
14,1,IGHD6-6*01,2
14,0,IGHD5-5*01,1
12,5,IGHD5/OR15-5b*01,1
4,2,IGHD3-22*01,8
6,1,IGHD6-25*01,1
4,16,IGHD3-10*01,1
1,2,IGHD3-3*01,5
11,9,IGHD3-10*02,2
6,3,IGHD2-8*01,1
10,4,IGHD5/OR15-5b*01,3
4,2,IGHD1-20*01,1
2,13,IGHD2/OR15-2b*01,2
14,0,IGHD3-10*02,4
11,14,IGHD3-16*02,2
2,16,IGHD5/OR15-5b*01,1
2,2,IGHD3-10*01,5
8,6,IGHD2-21*01,2
6,1,IGHD2-2*02,3
4,4,IGHD3-22*01,2
2,10,IGHD3-9*01,3
9,13,IGHD3-3*02,1
9,4,IGHD3-10*02,2
6,2,IGHD6-6*01,2
9,7,IGHD3-10*02,2
10,6,IGHD2-21*02,1
5,10,IGHD2-15*01,1
0,3,IGHD2-2*02,5
13,11,IGHD3-3*02,1
8,2,IGHD1-26*01,53
3,2,IGHD4-4*01,5
3,1,IGHD7-27*01,2
8,7,IGHD3-16*02,1
2,0,IGHD6-13*01,17
12,3,IGHD2-2*03,2
4,15,IGHD2/OR15-2b*01,1
14,11,IGHD3-3*02,1
5,3,IGHD2-15*01,6
13,17,IGHD3-16*02,4
18,3,IGHD2/OR15-2b*01,1
9,20,IGHD3-16*02,1
4,2,IGHD2-2*02,10
13,6,IGHD2-15*01,1
7,7,IGHD2-21*02,1
8,10,IGHD2-15*01,2
10,5,IGHD2-8*02,2
6,7,IGHD3-9*01,6
1,17,IGHD3-16*02,1
0,0,IGHD5-24*01,6
14,1,IGHD3-9*01,1
7,3,IGHD3-3*01,5
8,12,IGHD2-21*02,1
12,13,IGHD3-3*02,2
1,9,IGHD2-8*01,1
1,1,IGHD2-2*03,8
9,11,IGHD3-10*02,1
10,5,IGHD3-10*01,24
3,3,IGHD4-4*01,1
7,0,IGHD4-4*01,2
4,3,IGHD2-21*01,1
11,0,IGHD6-13*01,2
4,2,IGHD3-10*01,3
6,6,IGHD6-13*01,1
3,12,IGHD2-15*01,3
2,5,IGHD1-1*01,2
1,2,IGHD6-6*01,2
3,19,IGHD3-9*01,2
7,1,IGHD1-14*01,5
1,8,IGHD3-16*01,2
11,8,IGHD3-9*01,6
6,1,IGHD2-8*01,1
5,18,IGHD3/OR15-3b*01,2
7,8,IGHD5/OR15-5b*01,1
6,12,IGHD2-21*02,1
13,8,IGHD3/OR15-3b*01,1
3,0,IGHD3-16*02,1
3,5,IGHD3-10*02,1
0,14,IGHD2-8*02,2
7,12,IGHD3-16*02,2
2,3,IGHD5-12*01,3
17,5,IGHD3-16*01,2
7,6,IGHD1-14*01,1
9,13,IGHD3-22*01,2
2,6,IGHD3-10*01,9
0,2,IGHD6-25*01,2
5,7,IGHD4-23*01,1
0,2,IGHD3-3*01,5
3,6,IGHD3-3*01,7
14,16,IGHD3-16*02,4
0,6,IGHD1-26*01,11
14,14,IGHD3-16*02,4
2,8,IGHD7-27*01,4
9,1,IGHD3-10*02,3
10,1,IGHD4-23*01,3
14,4,IGHD3-16*02,1
0,13,IGHD5-24*01,1
4,0,IGHD5/OR15-5b*01,2
10,3,IGHD3-9*01,1
13,0,IGHD5/OR15-5b*01,1
5,7,IGHD5-24*01,1
2,1,IGHD4-23*01,3
5,0,IGHD1-26*01,11
4,10,IGHD2-15*01,1
12,6,IGHD3-22*01,2
1,0,IGHD2-8*01,2
9,4,IGHD5-5*01,2
0,4,IGHD2-2*02,15
2,14,IGHD6-6*01,1
6,4,IGHD5/OR15-5b*01,1
5,6,IGHD3-9*01,4
4,4,IGHD2-8*01,2
1,0,IGHD2-21*01,2
5,21,IGHD3-16*02,1
0,18,IGHD3-10*02,4
1,3,IGHD3-10*01,10
3,5,IGHD3/OR15-3b*01,1
11,0,IGHD2-2*02,1
7,0,IGHD1-7*01,2
10,7,IGHD3-3*02,2
2,1,IGHD5-5*01,3
4,1,IGHD2-15*01,12
7,5,IGHD3-10*01,7
0,1,IGHD1/OR15-1b*01,1
9,3,IGHD6-19*01,2
0,1,IGHD3-16*02,3
11,3,IGHD3-3*02,3
0,11,IGHD3-16*02,6
10,3,IGHD3/OR15-3b*01,1
19,0,IGHD3/OR15-3b*01,1
1,8,IGHD3-16*02,1
7,3,IGHD6-25*01,3
3,13,IGHD5-24*01,4
18,2,IGHD2-2*03,1
4,8,IGHD6-6*01,1
10,2,IGHD1/OR15-1b*01,2
0,3,IGHD2-21*01,3
1,6,IGHD3-22*01,12
0,4,IGHD6-6*01,3
1,17,IGHD3-22*01,2
17,2,IGHD2-2*02,2
1,11,IGHD1-26*01,1
2,11,IGHD3-3*01,1
0,0,IGHD4-23*01,3
3,5,IGHD3-9*01,2
6,6,IGHD3-22*01,2
6,19,IGHD2/OR15-2b*01,1
11,1,IGHD1-20*01,1
8,7,IGHD3-10*01,5
2,4,IGHD2-21*02,3
0,12,IGHD3-3*01,2
8,10,IGHD3-3*02,2
14,10,IGHD3-9*01,1
0,8,IGHD1-14*01,1
2,9,IGHD5-12*01,2
5,1,IGHD2-15*01,3
0,12,IGHD2-2*02,1
3,9,IGHD3-22*01,6
1,2,IGHD6-13*01,6
14,1,IGHD3-10*02,1
8,2,IGHD2-8*01,1
0,6,IGHD2-15*01,7
0,2,IGHD6-19*01,8
2,14,IGHD2-8*01,1
0,0,IGHD4-4*01,8
15,4,IGHD3/OR15-3b*01,2
10,2,IGHD2-2*02,2
7,1,IGHD5/OR15-5b*01,1
6,0,IGHD3-22*01,7
2,13,IGHD3-10*01,6
7,13,IGHD2-2*03,1
7,0,IGHD2-15*01,12
6,0,IGHD1-20*01,7
1,11,IGHD2-2*03,4
0,12,IGHD3-22*01,3
3,8,IGHD2-21*01,1
5,7,IGHD4/OR15-4b*01,1
11,5,IGHD5/OR15-5b*01,1
13,10,IGHD3-16*02,5
3,11,IGHD3-22*01,1
0,24,IGHD2/OR15-2b*01,8
18,0,IGHD2/OR15-2b*01,2
1,16,IGHD3-22*01,5
0,2,IGHD1-14*01,3
8,8,IGHD3-10*01,1
1,13,IGHD3-10*01,2
8,6,IGHD3-22*01,4
6,11,IGHD3-10*01,10
1,11,IGHD1-1*01,1
10,0,IGHD5-5*01,1
7,11,IGHD3-10*01,8
5,0,IGHD6-13*01,10
0,16,IGHD3-10*02,1
5,6,IGHD4-4*01,1
18,2,IGHD2-2*02,3
14,7,IGHD2-8*01,3
2,4,IGHD2-8*01,1
12,3,IGHD3-3*02,9
8,0,IGHD3-22*01,3
1,0,IGHD3-10*02,3
2,6,IGHD6-6*01,1
6,5,IGHD6-19*01,3
6,1,IGHD2/OR15-2b*01,1
3,4,IGHD2-2*03,3
11,2,IGHD3-10*02,1
14,7,IGHD2-8*02,1
0,1,IGHD2-21*01,1
1,4,IGHD6-19*01,1
8,11,IGHD2-8*01,1
2,4,IGHD6-19*01,4
9,11,IGHD3-3*02,2
7,3,IGHD2/OR15-2b*01,2
17,8,IGHD2/OR15-2b*01,4
3,3,IGHD3-22*01,3
3,1,IGHD2-21*01,2
3,0,IGHD1/OR15-1b*01,2
6,0,IGHD7-27*01,2
8,1,IGHD4/OR15-4b*01,1
3,3,IGHD3-16*02,1
12,3,IGHD3-10*02,4
4,0,IGHD5-5*01,2
10,5,IGHD3-16*02,2
0,17,IGHD3-10*02,1
3,23,IGHD3-16*02,3
3,2,IGHD6-6*01,1
16,0,IGHD2-15*01,3
4,5,IGHD3-3*01,4
6,10,IGHD3-10*02,1
3,5,IGHD3-16*02,1
16,6,IGHD2/OR15-2b*01,2
0,3,IGHD6-25*01,6
0,5,IGHD2-2*02,3
7,1,IGHD5-24*01,3
1,13,IGHD3-3*01,1
1,5,IGHD2-21*02,1
2,15,IGHD3-10*01,2
0,13,IGHD2/OR15-2b*01,1
6,1,IGHD4/OR15-4b*01,1
0,0,IGHD5-5*01,15
4,3,IGHD3-22*01,4
6,6,IGHD5/OR15-5b*01,1
3,3,IGHD4-23*01,1
3,4,IGHD5/OR15-5b*01,3
4,16,IGHD3-16*02,1
0,2,IGHD6-13*01,23
2,7,IGHD3-16*01,1
6,14,IGHD3-3*01,1
14,8,IGHD3-3*02,2
1,1,IGHD4-4*01,1
2,10,IGHD3/OR15-3b*01,15
6,14,IGHD2-8*01,1
16,3,IGHD2-15*01,1
7,1,IGHD2-2*03,24
1,2,IGHD6-19*01,5
6,4,IGHD2-21*01,2
8,12,IGHD2-8*02,2
8,6,IGHD3-10*01,6
11,5,IGHD3-22*01,1
0,16,IGHD3-9*01,1
12,5,IGHD3-10*02,4
1,10,IGHD3-10*01,3
0,22,IGHD3-9*01,1
11,9,IGHD3-9*01,14
6,5,IGHD5-5*01,1
1,7,IGHD6-6*01,11
0,2,IGHD1-20*01,1
8,9,IGHD5/OR15-5b*01,4
6,14,IGHD3-22*01,2
1,3,IGHD1/OR15-1b*01,3
7,6,IGHD1-26*01,2
10,0,IGHD3/OR15-3b*01,2
1,4,IGHD2-21*02,9
9,10,IGHD2-21*02,1
12,0,IGHD2-8*01,1
0,2,IGHD3-22*01,10
1,2,IGHD1-14*01,1
1,0,IGHD5-24*01,5
2,11,IGHD3-10*01,3
22,5,IGHD2/OR15-2b*01,2
5,3,IGHD2-2*03,23
1,10,IGHD3-3*01,3
10,2,IGHD6-19*01,2
15,1,IGHD2-2*03,1
11,0,IGHD3-10*02,2
4,6,IGHD4-4*01,1
10,12,IGHD3-22*01,1
9,7,IGHD2-2*03,1
7,9,IGHD2-21*02,1
2,4,IGHD6-13*01,2
12,9,IGHD2-8*02,1
7,7,IGHD5/OR15-5b*01,1
4,7,IGHD5/OR15-5b*01,2
8,9,IGHD2-21*02,3
3,2,IGHD3-10*01,3
0,5,IGHD1-1*01,1
0,6,IGHD6-19*01,6
6,3,IGHD2-21*01,1
5,9,IGHD3-22*01,3
2,11,IGHD5-24*01,1
2,15,IGHD3-22*01,9
4,14,IGHD3-10*01,1
5,4,IGHD5-5*01,1
11,3,IGHD5/OR15-5b*01,6
9,1,IGHD5-12*01,4
0,3,IGHD3-22*01,10
5,4,IGHD2-2*03,2
1,13,IGHD3/OR15-3b*01,1
7,7,IGHD3-3*02,8
7,4,IGHD5-12*01,1
7,2,IGHD3-10*01,1
1,0,IGHD4-23*01,3
4,2,IGHD5-24*01,3
0,5,IGHD3-3*01,15
13,9,IGHD3-16*02,1
8,10,IGHD2-2*03,3
0,13,IGHD3-9*01,1
15,6,IGHD2-2*03,1
4,14,IGHD5/OR15-5b*01,1
15,0,IGHD2-8*02,9
0,3,IGHD3-9*01,10
6,6,IGHD2-21*01,2
15,0,IGHD4-23*01,5
0,16,IGHD3-3*02,1
10,3,IGHD6-25*01,1
3,3,IGHD5-5*01,2
1,7,IGHD1-26*01,1
20,0,IGHD2-15*01,9
7,7,IGHD2-2*03,1
0,3,IGHD4/OR15-4b*01,3
7,8,IGHD1-26*01,2
3,4,IGHD3-22*01,5
7,13,IGHD3-9*01,1
4,5,IGHD3-9*01,2
11,2,IGHD3-3*02,3
5,7,IGHD2-2*03,4
8,3,IGHD2-21*02,2
6,5,IGHD3-10*01,12
5,0,IGHD3-3*02,2
11,0,IGHD2-15*01,10
6,2,IGHD1-26*01,10
11,3,IGHD2-2*03,2
2,12,IGHD3-22*01,1
5,8,IGHD3-16*01,1
4,10,IGHD2-8*02,1
4,1,IGHD3-3*02,1
2,0,IGHD6-19*01,15
17,2,IGHD2-8*02,1
3,8,IGHD3-22*01,5
1,9,IGHD3-9*01,30
4,2,IGHD5-5*01,9
3,6,IGHD1-26*01,4
4,2,IGHD3-3*01,2
11,6,IGHD3-9*01,1
2,7,IGHD7-27*01,1
3,8,IGHD3-16*02,2
5,2,IGHD2-2*02,12
4,3,IGHD1-1*01,1
3,3,IGHD2-21*01,5
3,2,IGHD3-16*02,1
10,12,IGHD3-16*02,1
17,0,IGHD2-2*03,2
1,7,IGHD3-9*01,4
4,10,IGHD3-9*01,3
7,5,IGHD1/OR15-1b*01,1
7,4,IGHD6-6*01,3
4,7,IGHD3-9*01,1
3,0,IGHD3-10*01,8
8,7,IGHD5-12*01,16
8,0,IGHD6-25*01,6
12,5,IGHD3-9*01,4
3,2,IGHD5/OR15-5b*01,1
17,4,IGHD3-16*02,3
5,5,IGHD3-9*01,1
14,12,IGHD3-16*02,1
16,0,IGHD2-2*03,1
1,18,IGHD3/OR15-3b*01,1
4,15,IGHD2-21*02,1
5,9,IGHD3/OR15-3b*01,1
0,0,IGHD7-27*01,11
17,8,IGHD3-16*01,3
14,1,IGHD3-3*02,2
0,3,IGHD2-8*02,1
6,2,IGHD1/OR15-1b*01,2
7,2,IGHD5/OR15-5b*01,3
3,1,IGHD3-22*01,5
10,15,IGHD2-8*01,1
12,13,IGHD3-16*02,3
8,2,IGHD1-14*01,1
